i,sens,entree,extreme,vol_ratio,dist_atr,heure,time,resultat_R,quintile
7849,1,47003.35,46996.6,1.383419689119171,0.6428571428571429,8,2025-10-22 08:25:00,-1.0,3
7850,1,47007.35,47000.1,0.9156010230179028,0.6881355932203389,8,2025-10-22 08:30:00,-1.0,1
7858,1,47007.95,46995.45,1.3890489913544668,0.9663169519602507,9,2025-10-22 09:10:00,-1.0,3
7864,-1,47020.95,47027.45,1.1154791154791155,0.4525111884634543,9,2025-10-22 09:40:00,2.0,2
7865,-1,47018.95,47026.95,1.1642512077294687,0.5653710247349865,9,2025-10-22 09:45:00,2.0,2
7866,-1,47020.95,47026.45,0.9433106575963719,0.3977272727272757,9,2025-10-22 09:50:00,2.0,1
7867,-1,47010.45,47024.45,1.038548752834467,0.9982174688057115,9,2025-10-22 09:55:00,2.0,2
7873,1,47000.2,46982.45,1.4969325153374233,0.8875,10,2025-10-22 10:25:00,-1.0,3
7894,1,46927.95,46914.95,1.0761245674740485,0.8106904231625836,12,2025-10-22 12:10:00,-1.0,2
7896,1,46947.95,46920.95,0.7857142857142857,1.7162315550510783,12,2025-10-22 12:20:00,-1.0,0
7897,-1,46954.45,46961.45,0.7993079584775087,0.4474885844748859,12,2025-10-22 12:25:00,-1.0,0
7900,-1,46951.45,46964.7,0.7414965986394558,0.8568129330254042,12,2025-10-22 12:40:00,-1.0,0
7902,-1,46958.2,46965.95,0.664323374340949,0.48873873873873874,12,2025-10-22 12:50:00,-1.0,0
7907,-1,46954.95,46972.95,0.7418738049713193,1.1467576791808873,13,2025-10-22 13:15:00,-1.0,0
7910,-1,46963.95,46976.2,0.8796680497925311,0.8817480719794345,13,2025-10-22 13:30:00,-1.0,1
7914,-1,46968.95,46975.95,0.6386946386946387,0.5157894736842106,13,2025-10-22 13:50:00,2.0,0
7916,1,46953.45,46946.95,1.4784688995215312,0.4727272727272727,14,2025-10-22 14:00:00,-1.0,3
7939,-1,46970.95,46987.95,0.623448275862069,0.7615999999999999,15,2025-10-22 15:55:00,2.0,0
7940,-1,46950.95,46975.2,0.888243831640058,1.0951612903225807,16,2025-10-22 16:00:00,2.0,1
7948,1,46922.15,46854.15,5.5054945054945055,2.292318805682663,16,2025-10-22 16:40:00,-1.0,4
7968,1,46794.15,46743.65,1.130617387652247,0.9919326552086988,18,2025-10-22 18:20:00,-1.0,2
7978,1,46768.15,46734.15,0.9392084863321093,0.7351351351351352,19,2025-10-22 19:10:00,-1.0,1
7986,1,46771.65,46691.65,1.2373225152129816,1.201394475730759,19,2025-10-22 19:50:00,-1.0,3
7997,1,46552.15,46494.65,1.1151277013752456,0.8440366972477065,20,2025-10-22 20:45:00,-1.0,2
7999,1,46542.65,46479.9,0.9560862865947611,0.9120166104334285,20,2025-10-22 20:55:00,-0.08680328326542415,1
8016,-1,46598.9,46625.4,0.7919631645039765,0.5099656357388316,22,2025-10-22 22:20:00,-1.0,0
8025,-1,46558.1,46664.1,0.5592972181551976,2.0245566166439293,23,2025-10-22 23:05:00,0.23419403208877018,0
8032,1,46531.85,46513.1,0.11728395061728394,0.4551365409622887,23,2025-10-22 23:40:00,-1.0,0
8051,-1,46541.46,46556.71,1.1111111111111112,1.0070754716981132,2,2025-10-23 02:15:00,-1.0,2
8053,-1,46545.71,46555.21,0.7428571428571429,0.6100917431192661,2,2025-10-23 02:25:00,-1.0,0
8055,-1,46535.71,46554.71,1.34640522875817,1.1941638608305274,2,2025-10-23 02:35:00,2.0,3
8063,1,46508.71,46487.21,2.7590027700831024,0.980456026058632,3,2025-10-23 03:15:00,2.0,4
8081,-1,46562.21,46567.96,0.7486338797814208,0.31976166832174774,4,2025-10-23 04:45:00,-1.0,0
8112,1,46584.21,46564.21,0.9763779527559056,1.3099415204678364,7,2025-10-23 07:20:00,-1.0,1
8125,1,46551.21,46540.21,1.3822784810126583,0.7907573812580231,8,2025-10-23 08:25:00,2.0,3
8126,1,46558.21,46545.96,1.1898734177215189,0.88860103626943,8,2025-10-23 08:30:00,2.0,2
8128,1,46550.71,46543.21,0.8455696202531645,0.6140350877192983,8,2025-10-23 08:40:00,2.0,0
8134,-1,46564.31,46577.81,1.6073059360730593,0.9485570890840652,9,2025-10-23 09:10:00,-1.0,3
8138,-1,46555.56,46588.06,1.4368530020703933,1.9868995633187772,9,2025-10-23 09:30:00,-1.0,3
8141,-1,46581.81,46593.81,1.47985347985348,0.71413390010627,9,2025-10-23 09:45:00,2.0,3
8142,-1,46581.81,46591.31,1.0875912408759123,0.562962962962963,9,2025-10-23 09:50:00,-1.0,2
8147,-1,46558.06,46592.81,1.5050167224080269,1.955778894472362,10,2025-10-23 10:15:00,2.0,3
8151,1,46554.31,46547.31,1.0557184750733137,0.35963302752293574,10,2025-10-23 10:35:00,2.0,2
8152,1,46571.56,46550.81,1.2131616595135908,1.070967741935484,10,2025-10-23 10:40:00,-1.0,3
8165,1,46555.81,46545.31,0.7589041095890411,0.557345971563981,11,2025-10-23 11:45:00,-1.0,0
8168,1,46555.06,46538.81,0.7540983606557377,0.892156862745098,12,2025-10-23 12:00:00,-1.0,0
8181,-1,46556.56,46581.81,1.2876712328767124,0.9860529986052998,13,2025-10-23 13:05:00,-1.0,3
8186,-1,46575.31,46585.56,0.7710371819960861,0.4523246650906226,13,2025-10-23 13:30:00,-1.0,0
8188,-1,46578.81,46587.81,0.6111111111111112,0.4141331142152835,13,2025-10-23 13:40:00,2.0,0
8191,-1,46577.81,46588.81,1.1220472440944882,0.5233644859813085,13,2025-10-23 13:55:00,2.0,2
8210,1,46495.56,46482.31,1.3893491124260355,0.5828750981932443,15,2025-10-23 15:30:00,2.0,3
8212,1,46510.56,46481.81,0.9336384439359268,1.2178517397881996,15,2025-10-23 15:40:00,2.0,1
8217,-1,46501.31,46546.06,1.5903890160183067,1.7294685990338163,16,2025-10-23 16:05:00,-1.0,3
8246,-1,46663.01,46695.76,0.7814345991561181,0.722901064249113,18,2025-10-23 18:30:00,2.0,0
8255,-1,46681.01,46701.26,0.7505699954400364,0.45017864231838034,19,2025-10-23 19:15:00,-1.0,0
8258,-1,46689.01,46706.01,0.7187789084181314,0.39600665557404324,19,2025-10-23 19:30:00,-1.0,0
8265,-1,46681.51,46734.01,1.2184579439252337,1.5696743192738922,20,2025-10-23 20:05:00,-1.0,3
8270,-1,46740.01,46756.01,0.9672424061941632,0.45229681978798586,20,2025-10-23 20:30:00,-1.0,1
8287,-1,46799.01,46822.76,0.836272040302267,1.1615720524017465,21,2025-10-23 21:55:00,2.0,0
8288,-1,46805.01,46815.01,0.8537005163511188,0.5022421524663677,22,2025-10-23 22:00:00,2.0,1
8336,-1,46744.08,46753.08,2.6396396396396398,1.0956521739130436,3,2025-10-24 03:00:00,-1.0,4
8337,1,46734.08,46731.08,1.9639639639639639,0.35000000000000003,3,2025-10-24 03:05:00,-1.0,4
8338,1,46733.08,46722.58,1.4144144144144144,1.2123711340206185,3,2025-10-24 03:10:00,2.0,3
8342,-1,46745.33,46754.58,1.8108108108108107,0.998073217726397,3,2025-10-24 03:30:00,-1.0,4
8358,-1,46773.83,46778.83,0.7540983606557377,0.47619047619047616,4,2025-10-24 04:50:00,-1.0,0
8361,-1,46773.58,46779.58,0.6862170087976539,0.6412213740458015,5,2025-10-24 05:05:00,-1.0,0
8393,-1,46804.08,46809.58,0.8127853881278538,0.6984126984126984,7,2025-10-24 07:45:00,-1.0,0
8431,1,46791.68,46786.18,0.9377431906614786,0.3835616438356165,10,2025-10-24 10:55:00,-1.0,1
8459,-1,46817.18,46823.18,0.6612903225806451,0.48137535816618915,13,2025-10-24 13:15:00,2.0,0
8467,1,46799.18,46792.68,1.0506329113924051,0.5741324921135647,13,2025-10-24 13:55:00,2.0,2
8469,-1,46816.18,46825.68,1.0379746835443038,0.7524752475247525,14,2025-10-24 14:05:00,-1.0,2
8471,-1,46819.43,46838.18,1.2066666666666668,1.4246947082767978,14,2025-10-24 14:15:00,-1.0,2
8482,-1,46832.18,46842.18,1.4092307692307693,0.7660738714090287,15,2025-10-24 15:10:00,-1.0,3
8485,-1,46818.08,46838.43,2.3264094955489614,1.6096045197738962,15,2025-10-24 15:25:00,-1.0,4
8499,-1,47086.38,47113.38,3.25,0.4806897516436312,16,2025-10-24 16:35:00,-1.0,4
8561,1,47283.38,47264.63,1.0293282876064334,0.922671353251318,21,2025-10-24 21:45:00,-1.0,2
8567,-1,47290.38,47310.38,0.9123152709359605,1.0852713178294575,22,2025-10-24 22:15:00,2.0,1
8571,1,47292.38,47262.38,1.117709437963945,1.5245009074410165,22,2025-10-24 22:35:00,-1.0,2
8574,1,47272.38,47252.63,1.6290155440414509,0.8580294802172227,22,2025-10-24 22:50:00,-1.0,3
8614,-1,47532.75,47539.0,1.7634408602150538,0.3388189738625363,3,2025-10-27 03:10:00,2.0,4
8666,-1,47522.5,47531.0,0.7913669064748201,0.9616161616161617,7,2025-10-27 07:30:00,-1.0,0
8668,-1,47529.5,47533.0,0.6836363636363636,0.3805825242718447,7,2025-10-27 07:40:00,-1.0,0
8669,-1,47526.0,47532.5,0.6254545454545455,0.7474332648870636,7,2025-10-27 07:45:00,-1.0,0
8674,-1,47526.0,47534.0,1.109375,0.9846153846153847,8,2025-10-27 08:10:00,-1.0,2
8680,-1,47532.5,47540.0,0.6255506607929515,0.8450704225352113,8,2025-10-27 08:40:00,-1.0,0
8702,-1,47581.6,47585.6,1.263157894736842,0.3246376811594203,10,2025-10-27 10:30:00,2.0,3
8703,-1,47578.6,47583.6,0.8502673796791443,0.41853512705530643,10,2025-10-27 10:35:00,2.0,1
8704,-1,47567.85,47584.1,0.9251336898395722,1.368421052631579,10,2025-10-27 10:40:00,2.0,1
8726,1,47497.6,47484.1,1.1414141414141414,1.126676602086438,12,2025-10-27 12:30:00,-1.0,2
8732,-1,47509.85,47517.1,1.0333333333333334,0.6444444444444445,13,2025-10-27 13:00:00,-1.0,2
8771,-1,47476.6,47498.6,0.9420654911838791,1.7063711911357342,16,2025-10-27 16:15:00,-1.0,1
8774,1,47498.3,47438.8,8.603960396039604,2.7085026824906904,16,2025-10-27 16:30:00,-1.0,4
8775,-1,47455.8,47498.3,7.614457831325301,1.6254610025952934,16,2025-10-27 16:35:00,-1.0,4
8778,-1,47471.8,47487.8,5.852380952380952,0.44728434504792725,16,2025-10-27 16:50:00,-1.0,4
8781,-1,47535.8,47553.8,4.596810933940774,0.4170114181697862,17,2025-10-27 17:05:00,2.0,4
8823,1,47459.8,47432.8,0.8629989212513485,1.356053811659193,20,2025-10-27 20:35:00,2.0,1
8836,-1,47463.8,47476.8,0.9852744310575636,0.8310502283105023,21,2025-10-27 21:40:00,-1.0,1
8843,-1,47461.8,47485.8,1.3651685393258426,1.5519630484988454,22,2025-10-27 22:15:00,-1.0,3
8876,1,47585.59,47574.84,1.971698113207547,0.914615618353068,2,2025-10-28 02:00:00,2.0,4
8889,1,47575.09,47564.59,2.438818565400844,0.751918158567775,3,2025-10-28 03:05:00,-1.0,4
8890,1,47590.34,47574.59,2.1226053639846745,1.0822085889570552,3,2025-10-28 03:10:00,-1.0,4
8948,1,47555.59,47549.84,1.3054662379421222,0.6625514403292181,8,2025-10-28 08:00:00,-1.0,3
8950,1,47547.84,47543.59,1.4495412844036697,0.460348162475822,8,2025-10-28 08:10:00,2.0,3
8953,1,47552.84,47544.84,1.011764705882353,0.8995983935742973,8,2025-10-28 08:25:00,2.0,2
8965,-1,47565.44,47570.44,0.8588235294117647,0.5353728489483748,9,2025-10-28 09:25:00,-1.0,1
8967,-1,47562.94,47574.44,1.293103448275862,1.1338028169014085,9,2025-10-28 09:35:00,-1.0,3
8983,1,47553.44,47546.44,1.2478632478632479,0.5868263473053892,10,2025-10-28 10:55:00,2.0,3
8992,1,47555.44,47540.94,0.8871794871794871,1.15014164305949,11,2025-10-28 11:40:00,2.0,1
8996,-1,47575.94,47581.94,0.9333333333333333,0.4786324786324786,12,2025-10-28 12:00:00,2.0,1
9051,-1,47789.64,47896.89,7.40990990990991,2.5708415375395814,16,2025-10-28 16:35:00,-1.0,4
9054,1,47786.64,47721.64,4.12736660929432,1.2966657167284072,16,2025-10-28 16:50:00,2.0,4
9056,1,47791.14,47756.14,3.3982074263764406,0.6069614765266917,17,2025-10-28 17:00:00,-1.0,4
9057,1,47777.64,47745.64,3.1590628853267573,0.5303030303030285,17,2025-10-28 17:05:00,2.0,4
9108,-1,47950.89,47973.64,0.8819875776397516,0.8459495351925631,21,2025-10-28 21:20:00,2.0,1
9112,1,47882.64,47873.64,0.9037037037037037,0.3473466574776017,21,2025-10-28 21:40:00,-1.0,1
9114,1,47894.64,47874.39,0.9659863945578231,0.7985915492957746,21,2025-10-28 21:50:00,-1.0,1
9150,1,47732.13,47721.13,1.1044776119402986,0.9319213313161876,1,2025-10-29 01:50:00,-1.0,2
9156,1,47726.13,47714.13,0.83,1.12751677852349,2,2025-10-29 02:20:00,-1.0,0
9176,1,47704.63,47688.63,1.3621262458471761,1.2781740370898718,4,2025-10-29 04:00:00,-1.0,3
9184,-1,47691.13,47718.38,1.7884615384615385,2.170697012802276,4,2025-10-29 04:40:00,-1.0,4
9185,1,47685.63,47675.13,1.3028846153846154,0.8032786885245902,4,2025-10-29 04:45:00,2.0,3
9186,1,47690.13,47675.13,1.7067307692307692,1.0783055198973042,4,2025-10-29 04:50:00,0.7847306112588023,4
9188,1,47682.38,47674.13,1.3076923076923077,0.5359628770301624,5,2025-10-29 05:00:00,2.0,3
9191,1,47686.38,47674.63,1.0892448512585813,0.773207990599295,5,2025-10-29 05:15:00,2.0,2
9213,1,47692.13,47688.63,0.9597069597069597,0.37764932562620424,7,2025-10-29 07:05:00,2.0,1
9214,1,47694.63,47687.63,1.0111524163568772,0.7582205029013539,7,2025-10-29 07:10:00,2.0,2
9217,-1,47709.63,47718.13,0.7619047619047619,0.8686131386861313,7,2025-10-29 07:25:00,-1.0,0
9219,-1,47712.13,47718.88,0.8676470588235294,0.72,7,2025-10-29 07:35:00,-1.0,1
9221,-1,47713.13,47719.63,0.9852941176470589,0.7794432548179873,7,2025-10-29 07:45:00,-1.0,1
9224,-1,47713.63,47718.88,0.8296296296296296,0.6504424778761062,8,2025-10-29 08:00:00,-1.0,0
9229,-1,47716.88,47719.63,0.7300380228136882,0.38987341772151896,8,2025-10-29 08:25:00,-1.0,0
9232,-1,47702.63,47718.63,0.7072243346007605,2.212345679012346,8,2025-10-29 08:40:00,-1.0,0
9245,-1,47718.23,47723.23,0.6363636363636364,0.5436893203883495,9,2025-10-29 09:45:00,-1.0,0
9248,-1,47716.23,47727.23,2.2683982683982684,1.254582484725051,10,2025-10-29 10:00:00,-1.0,4
9252,-1,47713.98,47730.23,1.6317991631799162,1.5116279069767442,10,2025-10-29 10:20:00,-1.0,3
9264,-1,47731.23,47750.23,1.4010695187165776,1.3233830845771144,11,2025-10-29 11:20:00,2.0,3
9319,-1,47861.23,47872.23,1.3302752293577982,0.5767790262172284,15,2025-10-29 15:55:00,-1.0,3
9342,1,47974.18,47925.43,0.9879518072289156,0.9282556953417205,17,2025-10-29 17:50:00,-1.0,1
9357,1,48004.43,47953.43,0.9273947528981086,1.560655737704918,19,2025-10-29 19:05:00,-1.0,1
9360,-1,48017.43,48049.43,0.8505747126436781,0.9702219815917705,19,2025-10-29 19:20:00,2.0,1
9361,-1,48014.93,48025.43,0.7930591259640103,0.31226765799256506,19,2025-10-29 19:25:00,-1.0,0
9364,-1,47996.18,48034.68,0.7542315504400813,1.1597633136094676,19,2025-10-29 19:40:00,2.0,0
9370,1,47969.43,47940.43,0.8282208588957055,0.9581120943952802,20,2025-10-29 20:10:00,-1.0,0
9399,1,47534.68,47476.93,0.856140350877193,0.5115469788041759,22,2025-10-29 22:35:00,2.0,1
9434,-1,47589.17,47627.42,2.279863481228669,1.5,2,2025-10-30 02:30:00,-1.0,4
9460,-1,47725.17,47735.42,0.8414755732801595,0.3816489361702128,4,2025-10-30 04:40:00,-1.0,0
9461,-1,47707.92,47733.92,0.7381193124368048,0.9516339869281045,4,2025-10-30 04:45:00,-1.0,0
9487,1,47745.92,47733.17,1.5108153078202995,0.706930693069307,6,2025-10-30 06:55:00,-1.0,3
9537,1,47589.27,47573.02,1.428896473265074,0.4858515750133476,11,2025-10-30 11:05:00,-1.0,3
9549,1,47563.02,47540.77,0.9018181818181819,0.8213579433091628,12,2025-10-30 12:05:00,-1.0,1
9550,1,47552.52,47534.02,1.1330049261083743,0.7518142235123367,12,2025-10-30 12:10:00,-1.0,2
9573,1,47511.52,47504.02,0.7884615384615384,0.3150787696924231,14,2025-10-30 14:05:00,2.0,0
9581,-1,47536.52,47561.77,1.0153846153846153,1.124006359300477,14,2025-10-30 14:45:00,2.0,2
9584,1,47520.77,47497.77,1.5572519083969465,1.0627062706270627,15,2025-10-30 15:00:00,-1.0,3
9585,1,47509.02,47499.52,1.548091603053435,0.411446249033256,15,2025-10-30 15:05:00,-1.0,3
9593,1,47512.27,47482.52,2.0518731988472623,0.9197305951197998,15,2025-10-30 15:45:00,-1.0,4
9601,1,47447.02,47417.02,1.2083958020989505,0.797190851285947,16,2025-10-30 16:25:00,2.0,2
9602,1,47624.72,47423.77,2.711988304093567,3.9316609601006913,16,2025-10-30 16:30:00,0.8749451697127683,4
9640,1,47835.22,47810.47,0.9696412143514259,0.5751037344398341,19,2025-10-30 19:40:00,-1.0,1
9649,1,47827.22,47796.22,0.819870009285051,0.7743086529884032,20,2025-10-30 20:25:00,-1.0,0
9686,-1,47629.42,47652.67,1.1850094876660342,0.4710905275345558,23,2025-10-30 23:30:00,-1.0,2
9689,-1,47624.67,47680.67,0.7786398904609767,1.121281464530897,23,2025-10-30 23:45:00,0.20953274926989884,0
9706,1,47579.57,47562.07,1.1361702127659574,0.8448275862068965,2,2025-10-31 02:10:00,-1.0,2
9709,1,47576.57,47557.82,0.6304347826086957,0.8440514469453376,2,2025-10-31 02:25:00,-1.0,0
9716,-1,47582.82,47613.32,1.3211009174311927,1.1795580110497237,3,2025-10-31 03:00:00,-1.0,3
9813,-1,47587.92,47599.67,2.191897654584222,0.8490322580645162,11,2025-10-31 11:05:00,-1.0,4
9814,-1,47582.92,47598.92,2.183368869936034,1.1102850061957867,11,2025-10-31 11:10:00,-1.0,4
9815,-1,47572.92,47594.92,1.748400852878465,1.435897435897436,11,2025-10-31 11:15:00,-1.0,4
9824,-1,47596.17,47615.67,0.9710982658959537,1.2052980132450333,12,2025-10-31 12:00:00,2.0,1
9831,1,47559.42,47553.17,1.0998043052837574,0.44416243654822335,12,2025-10-31 12:35:00,-1.0,2
9860,-1,47604.92,47630.92,1.5847457627118644,1.487961411110673,15,2025-10-31 15:00:00,-1.0,3
9877,1,47600.17,47555.42,1.81651376146789,1.593134138588684,16,2025-10-31 16:25:00,-1.0,4
9879,1,47602.12,47552.12,4.141967621419676,1.3986013986013985,16,2025-10-31 16:35:00,-1.0,4
9881,1,47592.12,47540.37,3.880778588807786,1.2331914893617022,16,2025-10-31 16:45:00,-1.0,4
9883,1,47609.12,47579.12,3.338530066815145,0.6588235294117647,16,2025-10-31 16:55:00,-1.0,4
9893,-1,47641.12,47688.12,0.8035426731078905,0.79805942995755,17,2025-10-31 17:45:00,2.0,0
9894,-1,47643.37,47661.87,0.8510466988727858,0.34498834498834496,17,2025-10-31 17:50:00,2.0,1
9912,1,47492.87,47458.12,1.05853418593212,0.7131339783054776,19,2025-10-31 19:20:00,-1.0,2
9930,1,47472.12,47442.12,0.883453237410072,0.6785685435010859,20,2025-10-31 20:50:00,2.0,1
9937,-1,47572.12,47587.87,0.7297162767546043,0.37563884156729127,21,2025-10-31 21:25:00,-1.0,0
9955,-1,47583.82,47654.12,1.7098930481283423,1.611989190074582,22,2025-10-31 22:55:00,-1.0,4
9956,-1,47556.57,47589.32,1.1136363636363635,0.7326621923937326,23,2025-10-31 23:00:00,-1.0,2
9957,1,47580.82,47547.82,0.6443850267379679,0.7843137254901922,23,2025-10-31 23:05:00,2.0,0
9963,1,47570.32,47554.32,0.26853146853146853,0.4370305336064749,23,2025-10-31 23:35:00,2.0,0
9992,-1,47730.3,47757.8,1.0261780104712042,2.0478723404255317,3,2025-11-03 03:00:00,2.0,2
9993,-1,47727.8,47734.05,1.356020942408377,0.44871794871794873,3,2025-11-03 03:05:00,-1.0,3
10006,1,47711.8,47698.3,1.1578947368421053,0.9973614775725593,4,2025-11-03 04:10:00,-1.0,2
10045,1,47662.3,47642.8,1.266304347826087,1.4857142857142858,7,2025-11-03 07:25:00,-1.0,3
10056,1,47634.55,47629.05,1.1322751322751323,0.34723788049605414,8,2025-11-03 08:20:00,-1.0,2
10058,1,47642.8,47619.55,1.311720698254364,1.453125,8,2025-11-03 08:30:00,-1.0,3
10098,-1,47663.4,47684.15,0.9024,1.1392156862745098,11,2025-11-03 11:50:00,2.0,1
10116,-1,47656.4,47671.65,0.9079229122055674,0.9415656008820286,13,2025-11-03 13:20:00,2.0,1
10119,1,47644.4,47628.4,0.9932885906040269,0.9856985698569857,13,2025-11-03 13:35:00,-1.0,1
10120,1,47634.4,47628.4,0.8423423423423423,0.3648208469055374,13,2025-11-03 13:40:00,-1.0,0
10121,1,47636.4,47626.4,0.7301587301587301,0.6174200661521498,13,2025-11-03 13:45:00,-1.0,0
10126,1,47632.9,47622.9,0.8899297423887588,0.7368421052631579,14,2025-11-03 14:10:00,-1.0,1
10148,-1,47601.4,47628.4,3.7045045045045044,1.2125100240577387,16,2025-11-03 16:00:00,-1.0,4
10154,-1,47570.85,47659.15,4.921739130434783,2.9802314368371072,16,2025-11-03 16:30:00,2.0,4
10222,1,47372.6,47348.85,0.9645892351274787,0.8271144278606964,22,2025-11-03 22:10:00,-1.0,1
10227,1,47363.6,47344.1,0.9634408602150538,0.7265469061876247,22,2025-11-03 22:35:00,-1.0,1
10231,1,47380.8,47338.1,1.4314720812182742,1.4974949899800967,22,2025-11-03 22:55:00,-1.0,3
10234,1,47363.8,47345.8,0.48937728937728936,0.6454091432961895,23,2025-11-03 23:10:00,-1.0,0
10253,1,47317.9,47304.9,0.6291079812206573,1.0097087378640777,1,2025-11-04 01:45:00,-1.0,0
10254,1,47318.65,47307.15,0.4230769230769231,0.8969359331476323,1,2025-11-04 01:50:00,-1.0,0
10255,1,47318.15,47311.65,0.56,0.4986301369863013,1,2025-11-04 01:55:00,-1.0,0
10287,1,47271.4,47260.4,0.8312056737588652,0.6166166166166166,4,2025-11-04 04:35:00,-1.0,0
10294,1,47269.4,47258.4,0.7918486171761281,0.5822306238185255,5,2025-11-04 05:10:00,-1.0,0
10304,1,47241.4,47232.9,1.0761904761904761,0.45075757575757575,6,2025-11-04 06:00:00,-1.0,2
10305,1,47241.15,47226.9,0.8507936507936508,0.76,6,2025-11-04 06:05:00,-1.0,1
10342,1,47053.0,47024.0,0.989558232931727,0.8063555114200596,9,2025-11-04 09:10:00,-1.0,1
10344,1,47081.5,47049.0,0.8830128205128205,0.9945355191256829,9,2025-11-04 09:20:00,-1.0,1
10356,1,47026.5,46973.25,1.6948051948051948,1.682844243792325,10,2025-11-04 10:20:00,-1.0,4
10371,1,46977.0,46949.75,0.8816254416961131,0.9870633893919792,11,2025-11-04 11:35:00,-1.0,1
10381,1,46956.75,46944.5,0.583804143126177,0.388228636106395,12,2025-11-04 12:25:00,2.0,0
10389,-1,47022.0,47038.0,0.6338329764453962,0.6666666666666666,13,2025-11-04 13:05:00,-1.0,0
10391,-1,47031.25,47042.5,0.6335540838852097,0.5245628642797668,13,2025-11-04 13:15:00,-1.0,0
10394,-1,47027.5,47054.5,0.9453681710213777,1.4052044609665426,13,2025-11-04 13:30:00,-1.0,1
10400,-1,47013.0,47039.0,1.7357440890125173,1.3919694072657744,14,2025-11-04 14:00:00,-1.0,4
10404,-1,47057.5,47074.75,1.0152143845089903,0.8773841961852862,14,2025-11-04 14:20:00,-1.0,2
10423,-1,47104.25,47120.0,1.0115740740740742,0.634076204169662,15,2025-11-04 15:55:00,2.0,2
10432,1,47080.2,46934.2,3.4420946626384694,2.726060282742054,16,2025-11-04 16:40:00,-0.03136973716641649,4
10433,-1,47109.2,47146.95,3.1683366733466936,0.6419288230292702,16,2025-11-04 16:45:00,-1.0,4
10492,1,47028.2,47002.95,0.8955223880597015,0.5697018533440774,21,2025-11-04 21:40:00,2.0,1
10493,1,47040.2,47017.2,1.0595505617977528,0.5272206303724928,21,2025-11-04 21:45:00,2.0,2
10502,-1,47096.45,47128.7,0.8920704845814978,0.818305391934753,22,2025-11-04 22:30:00,-1.0,1
10503,-1,47113.2,47131.7,0.8265927977839335,0.4575971731448763,22,2025-11-04 22:35:00,-1.0,0
10505,-1,47101.2,47169.2,0.9473684210526315,1.6420871065114273,22,2025-11-04 22:45:00,-1.0,1
10520,-1,47187.35,47230.1,0.9292543021032504,1.3206090026478248,1,2025-11-05 01:00:00,2.0,1
10534,1,47162.35,47138.6,2.0845588235294117,1.046420141620771,2,2025-11-05 02:10:00,-1.0,4
10578,-1,47140.6,47158.1,1.1181102362204725,0.6533333333333333,5,2025-11-05 05:50:00,-1.0,2
10580,-1,47141.85,47161.1,0.7979724837074583,0.7486111111111111,6,2025-11-05 06:00:00,-1.0,0
10592,-1,47152.1,47161.35,1.1129196337741607,0.39907550077041604,7,2025-11-05 07:00:00,-1.0,2
10602,1,47130.85,47119.1,1.088139281828074,0.5456053067993367,7,2025-11-05 07:50:00,2.0,2
10610,-1,47182.35,47197.35,1.0659898477157361,0.6598586017282011,8,2025-11-05 08:30:00,2.0,2
10611,-1,47181.35,47189.1,0.7254509018036072,0.35342019543973946,8,2025-11-05 08:35:00,-1.0,0
10612,-1,47185.6,47195.85,0.6673346693386774,0.4724279835390946,8,2025-11-05 08:40:00,2.0,0
10628,1,47138.45,47113.45,2.3566529492455417,1.1345218800648298,10,2025-11-05 10:00:00,2.0,4
10635,-1,47193.45,47204.95,1.2307692307692308,0.4287616511318242,10,2025-11-05 10:35:00,-1.0,3
10639,-1,47186.45,47213.2,0.9459783913565426,0.9900859220092532,10,2025-11-05 10:55:00,2.0,1
10652,1,47140.95,47117.7,1.242320819112628,0.9156118143459916,12,2025-11-05 12:00:00,-1.0,3
10654,1,47127.95,47110.95,0.9920364050056882,0.6969253294289898,12,2025-11-05 12:10:00,-1.0,1
10658,1,47127.95,47113.2,0.7362110311750599,0.6613290632506005,12,2025-11-05 12:30:00,-1.0,0
10661,1,47123.45,47100.95,1.2360902255639097,1.086206896551724,12,2025-11-05 12:45:00,-1.0,3
10694,-1,47128.2,47161.7,1.6511919698870765,1.4201362604087813,15,2025-11-05 15:30:00,-1.0,3
10705,-1,47114.45,47159.95,1.6535244922341696,1.6851851851851851,16,2025-11-05 16:25:00,-1.0,3
10707,-1,47126.15,47189.9,3.6432432432432433,1.7323369565217246,16,2025-11-05 16:35:00,-1.0,4
10722,1,47139.15,47104.65,0.892533147243545,0.5248573757131214,17,2025-11-05 17:50:00,-1.0,1
10723,1,47163.15,47108.9,0.8932309839497558,0.9319018404907975,17,2025-11-05 17:55:00,-1.0,1
10728,1,47141.15,47066.9,0.915948275862069,1.392964824120603,18,2025-11-05 18:20:00,2.0,1
10729,1,47151.15,47135.15,0.9201183431952663,0.30311231393775373,18,2025-11-05 18:25:00,2.0,1
10762,1,47412.15,47361.15,1.179950698438784,1.8284250960307298,21,2025-11-05 21:10:00,-1.0,2
10763,-1,47429.9,47440.15,0.9465899753492194,0.3605527638190955,21,2025-11-05 21:15:00,2.0,1
10781,-1,47400.65,47452.15,1.2941176470588236,2.0944081336238196,22,2025-11-05 22:45:00,2.0,3
10784,1,47373.6,47316.35,1.5221546481320591,1.7015178855747692,23,2025-11-05 23:00:00,-1.0,3
