i,time,heure,sens,phase,score,grade,entry,sl,tp,risque,atr,f_fib,f_kijun,f_rsi,f_fvg,f_ob,f_rr,rempli,bar_fill,resultat_R
31001,2026-02-27 18:15:00,18,-1,MARKDOWN,1,C,1.36630496,1.3688420788715654,1.3599621628210863,0.0025371188715654913,0.0007041577431308246,0,1,0,0,0,1,False,-1,
31013,2026-02-27 19:15:00,19,-1,MARKDOWN,1,C,1.3662094599999999,1.3687831292601873,1.3597752868495312,0.002573669260187428,0.0005862585203744872,0,1,0,0,0,1,False,-1,
31025,2026-02-27 20:15:00,20,-1,MARKDOWN,2,C,1.3662094599999999,1.3687192826524361,1.3599349033689092,0.0025098226524362666,0.0004585653048723586,0,1,1,0,0,1,False,-1,
31166,2026-03-02 08:00:00,8,1,MARKUP,3,B,1.3649189400000001,1.3639476576702556,1.3673471458243616,0.0009712823297445272,0.0002846846594886912,0,1,1,0,1,1,False,-1,
31178,2026-03-02 09:00:00,9,1,MARKUP,2,C,1.3649495,1.3639003169842356,1.367572457539411,0.0010491830157643989,0.00037936603152888504,0,1,1,0,0,1,False,-1,
31190,2026-03-02 10:00:00,10,1,MARKUP,0,C,1.3651023,1.3638621252264211,1.3682027369339471,0.0012401747735788504,0.0004557495471576403,0,0,0,0,0,1,True,31204,0.8657652145820072
31226,2026-03-02 13:00:00,13,-1,MARKDOWN,1,C,1.36692898,1.3689256255566546,1.3619373661083634,0.001996645556654686,0.00047125111330927164,0,1,0,0,0,1,False,-1,
31258,2026-03-02 15:40:00,15,1,MARKUP,3,B,1.3669938,1.3663947838920758,1.3684913402698102,0.0005990161079241219,0.0005104322158484403,0,1,1,1,0,1,True,31269,1.75
31270,2026-03-02 16:40:00,16,1,MARKUP,0,C,1.3659135999999998,1.3637636221928884,1.3712885445177785,0.0021499778071114584,0.0006327556142230917,0,0,0,0,0,1,False,-1,
31282,2026-03-02 17:40:00,17,1,MARKUP,2,C,1.36642954,1.3639979041158348,1.372508629710413,0.002431635884165173,0.0006841917683301949,0,1,1,0,0,1,False,-1,
31294,2026-03-02 18:40:00,18,1,MARKUP,1,C,1.36765288,1.3647148259471187,1.3749980151322037,0.002938054052881389,0.00065034810576265,0,1,0,0,0,1,False,-1,
31306,2026-03-02 19:40:00,19,1,MARKUP,2,C,1.3677702999999999,1.3649409790459115,1.3748436023852209,0.002829320954088388,0.0005780419081769734,0,1,1,0,0,1,True,31326,-0.36415098064821066
31318,2026-03-02 20:40:00,20,1,MARKUP,0,C,1.36858606,1.3663032420971193,1.3742931047572016,0.0022828179028806517,0.0004935158057612892,0,0,0,0,0,1,True,31323,-1.0
31463,2026-03-03 08:45:00,8,1,MARKUP,3,B,1.3669177000000001,1.3658366391628303,1.3696203520929249,0.001081060837169856,0.00036672167433970357,0,1,1,1,0,1,True,31468,0.7047800340607818
31475,2026-03-03 09:45:00,9,1,MARKUP,3,B,1.36705366,1.365994229736662,1.369702235658345,0.0010594302633379904,0.000491540526675805,0,1,1,0,1,1,False,-1,
31487,2026-03-03 10:45:00,10,1,MARKUP,2,C,1.36761858,1.3661420867433438,1.3713098131416406,0.0014764932566562194,0.0005158265133126012,0,1,1,0,0,1,False,-1,
31499,2026-03-03 11:45:00,11,1,MARKUP,2,C,1.36819158,1.3661358078457941,1.3733310103855145,0.002055772154205826,0.0005283843084119898,0,1,1,0,0,1,False,-1,
31514,2026-03-03 13:00:00,13,1,MARKUP,2,C,1.36843754,1.3664451491026248,1.3734185172434379,0.001992390897375129,0.0005697017947501444,0,1,1,0,0,1,True,31530,0.8762932445607601
31526,2026-03-03 14:00:00,14,1,MARKUP,0,C,1.3688310000000001,1.3664417262706856,1.3748041843232865,0.0023892737293145228,0.000576547458628715,0,0,0,0,0,1,True,31530,1.75
31554,2026-03-03 16:20:00,16,1,MARKUP,1,C,1.37041308,1.3689468804651357,1.374078578837161,0.0014661995348643764,0.0006862390697284789,0,1,0,0,0,1,True,31571,-1.0
31566,2026-03-03 17:20:00,17,1,MARKUP,1,C,1.3709369200000001,1.3677844227188671,1.3788181632028325,0.003152497281132982,0.0009111545622658247,0,1,0,0,0,1,True,31570,-1.0
31585,2026-03-03 18:55:00,18,-1,MARKDOWN,1,C,1.3717092,1.3758141518005007,1.361446820498748,0.004104951800500745,0.0010283036010016206,0,1,0,0,0,1,False,-1,
31597,2026-03-03 19:55:00,19,-1,MARKDOWN,1,C,1.3717092,1.3757080855714645,1.3617119860713385,0.00399888557146455,0.0008161711429291708,0,1,0,0,0,1,False,-1,
31609,2026-03-03 20:55:00,20,-1,MARKDOWN,0,C,1.37148764,1.3756677305664031,1.3610374135839922,0.004180090566403116,0.0007354611328063132,0,0,0,0,0,1,False,-1,
31742,2026-03-04 08:00:00,8,1,MARKUP,3,B,1.36884434,1.3679433726623869,1.3710967583440332,0.0009009673376132454,0.0003732546752264706,0,1,1,0,1,1,True,31745,-1.0
31756,2026-03-04 09:10:00,9,-1,MARKDOWN,2,C,1.36837928,1.3697137969847728,1.3650429875380683,0.0013345169847727156,0.0004075939695453837,0,1,1,0,0,1,False,-1,
31768,2026-03-04 10:10:00,10,-1,MARKDOWN,2,C,1.36772224,1.3697359308457422,1.3626880128856445,0.002013690845742211,0.0004518616914842053,0,1,1,0,0,1,True,31777,0.9224729745075224
31781,2026-03-04 11:15:00,11,-1,MARKDOWN,2,C,1.36772224,1.3697667271712743,1.362611022071814,0.0020444871712743673,0.0005134543425485281,1,0,1,0,0,1,True,31789,0.9161092196088492
31804,2026-03-04 13:10:00,13,-1,MARKDOWN,3,B,1.3674815599999999,1.3694795284294767,1.3624866389263077,0.0019979684294768596,0.0006190568589532686,0,1,1,0,1,1,True,31825,0.715739255809418
31816,2026-03-04 14:10:00,14,-1,MARKDOWN,3,B,1.3667422200000001,1.3684977240966458,1.3623534597583857,0.0017555040966457103,0.0006154481932917775,0,1,1,0,1,1,True,31824,-1.0
31828,2026-03-04 15:10:00,15,-1,MARKDOWN,3,B,1.3667422200000001,1.3685364931852626,1.3622565370368438,0.001794273185262485,0.0006929863705251467,0,1,1,1,0,1,True,31830,-1.0
31847,2026-03-04 16:45:00,16,1,MARKUP,3,B,1.36618012,1.3640088681201687,1.3716082496995785,0.0021712518798313596,0.000782263759662467,0,1,1,1,0,1,True,31856,-1.0
31860,2026-03-04 17:50:00,17,-1,MARKDOWN,4,A,1.36618602,1.3676787106722728,1.3624542933193182,0.0014926906722727562,0.0007774213445451782,1,1,1,1,0,1,True,31861,1.1899020815115118
31877,2026-03-04 19:15:00,19,-1,MARKDOWN,1,C,1.36756638,1.3693582917391258,1.3630866006521853,0.001791911739125851,0.0005965834782516587,0,1,0,0,0,1,False,-1,
32030,2026-03-05 08:00:00,8,1,MARKUP,2,C,1.36438846,1.3628764553288588,1.368168471677853,0.0015120046711412094,0.0003270893422823814,0,1,1,0,0,1,True,32048,1.1154812116411348
32054,2026-03-05 10:00:00,10,1,MARKUP,2,C,1.3652164599999999,1.3640135653591177,1.3682236966022052,0.0012028946408821906,0.00047286928176460866,0,1,1,0,0,1,True,32066,-1.0
32090,2026-03-05 13:00:00,13,-1,MARKDOWN,2,C,1.36541976,1.3673245581244016,1.360657764688996,0.0019047981244015855,0.0005091162488033139,0,1,1,0,0,1,False,-1,
32102,2026-03-05 14:00:00,14,-1,MARKDOWN,1,C,1.36541976,1.3672873217212753,1.3607508556968115,0.0018675617212753348,0.0004346434425507717,0,1,0,0,0,1,False,-1,
32114,2026-03-05 15:00:00,15,-1,MARKDOWN,2,C,1.3651409,1.367288937094637,1.3597708072634078,0.0021480370946369565,0.0004378741892742955,0,1,1,0,0,1,True,32126,-1.0
32142,2026-03-05 17:20:00,17,1,MARKUP,2,C,1.3635446,1.3611575333161117,1.3695122667097208,0.002387066683888328,0.0007249333677768478,0,1,1,0,0,1,False,-1,
32154,2026-03-05 18:20:00,18,1,MARKUP,2,C,1.36534,1.3610891520972301,1.3759671197569245,0.004250847902769861,0.0008616958055397501,0,1,1,0,0,1,False,-1,
32166,2026-03-05 19:20:00,19,1,MARKUP,1,C,1.36538584,1.3611198949269276,1.3760507026826811,0.00426594507307243,0.0008002101461449319,0,1,0,0,0,1,False,-1,
32178,2026-03-05 20:20:00,20,1,MARKUP,1,C,1.36560214,1.3614416727905527,1.3760033080236183,0.004160467209447294,0.0008566544188949519,0,0,1,0,0,1,False,-1,
32332,2026-03-06 09:10:00,9,-1,MARKDOWN,2,C,1.3659444,1.36639778709478,1.36481093226305,0.00045338709478004446,0.0002955741895602754,0,1,1,0,0,1,True,32354,0.5
32344,2026-03-06 10:10:00,10,-1,MARKDOWN,3,B,1.3658432999999999,1.366732728976218,1.3636197275594548,0.0008894289762180208,0.00036545795243592697,0,1,1,1,0,1,True,32354,-1.0
32379,2026-03-06 13:05:00,13,1,MARKUP,2,C,1.36554342,1.3642704873555622,1.3687257516110947,0.0012729326444378408,0.0003990252888757397,0,1,1,0,0,1,True,32380,0.7420057214196396
32391,2026-03-06 14:05:00,14,1,MARKUP,1,C,1.36554342,1.3642509271799128,1.3687746520502182,0.0012924928200872543,0.00043814564017465973,0,1,0,0,0,1,True,32396,-1.0
32408,2026-03-06 15:30:00,15,-1,MARKDOWN,2,C,1.3657367200000001,1.3675827203316226,1.361121719170944,0.0018460003316225215,0.0006054406632453366,0,1,1,0,0,1,True,32415,1.75
32425,2026-03-06 16:55:00,16,-1,MARKDOWN,2,C,1.3655559400000001,1.3676412272444962,1.36034272188876,0.0020852872444960813,0.0008624544889922828,0,1,1,0,0,1,False,-1,
32437,2026-03-06 17:55:00,17,-1,MARKDOWN,1,C,1.3652329399999998,1.3679340212263358,1.35848023693416,0.002701081226335944,0.0009480424526717414,0,1,0,0,0,1,False,-1,
32449,2026-03-06 18:55:00,18,-1,MARKDOWN,2,C,1.3644995,1.367914626001478,1.3559616849963048,0.003415126001478086,0.0009092520029565405,0,1,1,0,0,1,False,-1,
32461,2026-03-06 19:55:00,19,-1,MARKDOWN,2,C,1.3644269199999999,1.3678274893017779,1.355925496745555,0.0034005693017780114,0.0007349786035558633,0,1,1,0,0,1,False,-1,
32473,2026-03-06 20:55:00,20,-1,MARKDOWN,1,C,1.36389212,1.367783984919556,1.35416245770111,0.003891864919556065,0.0006479698391123703,0,1,0,0,0,1,False,-1,
32606,2026-03-09 08:00:00,8,-1,MARKDOWN,2,C,1.3585199000000001,1.3608136420773806,1.3527855448065487,0.002293742077380534,0.0003472841547609471,0,1,1,0,0,1,False,-1,
32618,2026-03-09 09:00:00,9,-1,MARKDOWN,0,C,1.35828272,1.36080816652853,1.351969103678675,0.00252544652853004,0.00043633305706042383,0,0,0,0,0,1,False,-1,
32630,2026-03-09 10:00:00,10,-1,MARKDOWN,2,C,1.35738044,1.3593591540694714,1.3524336548263216,0.0019787140694713656,0.0004583081389426686,0,1,1,0,0,1,True,32649,1.4912043276694473
32666,2026-03-09 13:00:00,13,-1,MARKDOWN,2,C,1.35511238,1.3557696784952025,1.353469133761994,0.000657298495202463,0.0006193569904050016,0,1,1,0,0,1,True,32667,1.75
32678,2026-03-09 14:00:00,14,-1,MARKDOWN,1,C,1.3563828,1.3583994780493238,1.3513411048766906,0.0020166780493238168,0.0005189560986471856,0,1,0,0,0,1,True,32696,-1.0
32690,2026-03-09 15:00:00,15,-1,MARKDOWN,0,C,1.35601608,1.3583967866775974,1.3500643133060066,0.0023807066775973773,0.0005135733551946516,0,0,0,0,0,1,True,32695,-1.0
32717,2026-03-09 17:15:00,17,1,MARKUP,1,C,1.3547765,1.3522286027246933,1.361146243188267,0.0025478972753067985,0.0007027945506135111,0,1,0,0,0,1,False,-1,
32729,2026-03-09 18:15:00,18,1,MARKUP,2,C,1.35505918,1.3522402261244333,1.3621065646889168,0.002818953875566743,0.0006795477511336253,0,1,1,0,0,1,False,-1,
32741,2026-03-09 19:15:00,19,1,MARKUP,1,C,1.35505918,1.3522574597604378,1.3620634805989056,0.0028017202395622665,0.000645080479124904,0,0,1,0,0,1,False,-1,
32753,2026-03-09 20:15:00,20,1,MARKUP,2,C,1.3563817,1.3544518704213568,1.361206273946608,0.001929829578643183,0.0005362591572862313,0,1,1,0,0,1,True,32777,1.087040103720672
32914,2026-03-10 09:40:00,9,-1,MARKDOWN,2,C,1.3590804,1.3603033582311057,1.356023004422236,0.0012229582311056308,0.0003067164622115519,0,1,1,0,0,1,False,-1,
32926,2026-03-10 10:40:00,10,-1,MARKDOWN,2,C,1.35884614,1.360245333319346,1.355348156701635,0.0013991933193460149,0.00033066663869206134,0,1,1,0,0,1,False,-1,
32938,2026-03-10 11:40:00,11,-1,MARKDOWN,1,C,1.35873918,1.3602678543906601,1.3549174940233495,0.0015286743906601785,0.0003757087813201073,0,0,1,0,0,1,False,-1,
32962,2026-03-10 13:40:00,13,-1,MARKDOWN,2,C,1.35822624,1.3594527560952496,1.355159949761876,0.0012265160952495968,0.00040551219049907156,0,1,1,0,0,1,False,-1,
