i,time,heure,sens,phase,score,grade,entry,sl,tp,risque,atr,f_fib,f_kijun,f_rsi,f_fvg,f_ob,f_rr,rempli,bar_fill,resultat_R
11196,2021-03-24 08:00:00,8,-1,MARKDOWN,6,A+,1738.10288,1748.7037966864882,1711.6005882837792,10.60091668648829,3.5075933729765287,0,1,1,1,1,1,True,11207,0.6439095351890518
11225,2021-03-25 14:00:00,14,-1,MARKDOWN,4,B,1735.4084,1744.181904517896,1713.4746387052598,8.773504517896072,3.183809035792219,0,1,1,0,0,1,True,11227,-1.0
11242,2021-03-26 08:00:00,8,-1,MARKDOWN,5,A,1736.41368,1747.4576239169871,1708.8038202075327,11.043943916987018,3.9352478339740804,0,1,0,1,1,1,True,11252,1.75
11254,2021-03-26 20:00:00,20,-1,MARKDOWN,3,C,1736.33728,1747.5379762534476,1708.335539366381,11.200696253447632,4.095952506895386,0,0,0,0,1,1,False,-1,
11266,2021-03-29 09:00:00,9,-1,MARKDOWN,5,A,1736.33728,1747.1736697733418,1709.2463055666453,10.836389773341807,3.3673395466834783,0,1,1,0,1,1,False,-1,
11288,2021-03-30 08:00:00,8,-1,MARKDOWN,6,A+,1724.95074,1739.4014886977127,1688.8238682557183,14.450748697712697,3.7429773954254433,0,1,1,1,1,1,False,-1,
11300,2021-03-30 20:00:00,20,-1,MARKDOWN,6,A+,1714.57782,1739.1954180041107,1653.0338249897231,24.617598004110732,4.9308360082212985,0,1,1,1,1,1,True,11323,-1.0
11312,2021-03-31 09:00:00,9,-1,MARKDOWN,4,B,1712.9353199999998,1736.8505647260154,1653.147208184961,23.915244726015544,4.481129452030904,0,1,0,1,0,1,True,11323,-1.0
11357,2021-04-05 08:00:00,8,1,MARKUP,5,A,1697.9555599999999,1676.1205866892108,1752.5429932769725,21.83497331078911,3.49882662157837,0,1,0,1,1,1,False,-1,
11369,2021-04-05 20:00:00,20,1,MARKUP,3,C,1699.56618,1676.573283872633,1757.0484203184174,22.992896127366976,3.9734322547339227,0,0,0,0,1,1,False,-1,
11381,2021-04-06 09:00:00,9,1,MARKUP,5,A,1718.3139800000001,1703.888741009518,1754.3770774762052,14.425238990482057,3.7225179809640214,0,1,0,1,1,1,False,-1,
11403,2021-04-07 08:00:00,8,1,MARKUP,5,A,1730.53822,1719.7331567853073,1757.5508780367313,10.805063214692609,3.1136864293853788,0,1,0,1,1,1,False,-1,
11415,2021-04-07 20:00:00,20,1,MARKUP,4,B,1730.53822,1719.415792453355,1758.3442888666123,11.122427546644985,3.748415093290017,0,1,0,0,1,1,False,-1,
11427,2021-04-08 09:00:00,9,1,MARKUP,5,A,1732.84336,1723.359414985215,1756.553222536963,9.48394501478515,3.3211700295699624,0,1,1,1,0,1,False,-1,
11449,2021-04-09 08:00:00,8,1,MARKUP,5,A,1741.32892,1729.0732328402864,1771.9681378992836,12.255687159713489,3.0735343194270595,0,1,0,1,1,1,True,11456,-1.0
11495,2021-04-13 08:00:00,8,-1,MARKDOWN,6,A+,1745.16242,1759.5239200527808,1709.2586698680484,14.361500052780684,3.747840105561494,0,1,1,1,1,1,True,11503,-1.0
11518,2021-04-14 08:00:00,8,1,MARKUP,5,A,1733.4983,1721.8860665559146,1762.5288836102136,11.612233444085405,3.62786688817083,0,1,0,1,1,1,True,11527,1.75
11541,2021-04-15 08:00:00,8,1,MARKUP,4,B,1733.4983,1722.004398480666,1762.233053798335,11.493901519334031,3.391203038668022,0,1,1,0,0,1,False,-1,
11553,2021-04-15 20:00:00,20,1,MARKUP,4,B,1741.24908,1721.483387169753,1790.6633120756173,19.765692830246962,4.433225660494019,0,1,0,1,0,1,False,-1,
11565,2021-04-16 09:00:00,9,1,MARKUP,5,A,1746.73692,1730.8865868531127,1786.3627528672184,15.850333146887351,3.3868262937742655,0,1,0,1,1,1,False,-1,
11587,2021-04-19 08:00:00,8,1,MARKUP,5,A,1752.91528,1731.7406382981214,1805.8518842546962,21.1746417018785,4.118723403757009,0,1,1,1,0,1,False,-1,
11599,2021-04-19 20:00:00,20,1,MARKUP,4,B,1757.79422,1735.3527095817528,1813.897996045618,22.441510418247162,4.994580836494026,0,0,0,1,1,1,False,-1,
11633,2021-04-21 08:00:00,8,1,MARKUP,5,A,1773.7262600000001,1761.696813641585,1803.7998758960377,12.029446358415044,3.8663727168301776,0,1,1,0,1,1,False,-1,
11645,2021-04-21 20:00:00,20,1,MARKUP,4,B,1776.62946,1761.1104756565414,1815.4269208586468,15.51898434345867,5.0390486869173206,0,1,0,0,1,1,False,-1,
11657,2021-04-22 09:00:00,9,1,MARKUP,4,B,1776.7020400000001,1761.7152529797463,1814.1690075506347,14.986787020253814,3.829494040507591,0,1,0,1,0,1,False,-1,
11685,2021-04-23 14:00:00,14,1,MARKUP,5,A,1784.48884,1774.3167969034832,1809.918947741292,10.172043096516745,3.826406193033777,0,1,1,1,0,1,True,11687,0.5
11732,2021-04-27 15:00:00,15,1,MARKUP,5,A,1779.14624,1766.9030284153082,1809.7542689617296,12.243211584691835,3.613943169383472,0,1,1,1,0,1,True,11733,-1.0
11748,2021-04-28 08:00:00,8,-1,MARKDOWN,6,A+,1778.26088,1787.171283653042,1755.9848708673949,8.910403653042067,3.1825673060844135,0,1,1,1,1,1,True,11761,-1.0
11760,2021-04-28 20:00:00,20,-1,MARKDOWN,5,A,1776.79782,1787.4259239919277,1750.2275600201808,10.628103991927674,3.6918479838554656,0,0,1,1,1,1,True,11761,-1.0
11772,2021-04-29 09:00:00,9,1,MARKUP,5,A,1773.06826,1760.6900752592762,1804.0137218518094,12.378184740723782,3.799849481447322,0,1,0,1,1,1,True,11776,-1.0
11794,2021-04-30 08:00:00,8,-1,MARKDOWN,5,A,1777.05492,1792.0394747058256,1739.593533235436,14.98455470582553,4.038949411651012,0,1,0,1,1,1,True,11818,-1.0
11806,2021-04-30 20:00:00,20,-1,MARKDOWN,4,B,1777.05492,1792.2475974937588,1739.0732262656031,15.192677493758765,4.4551949875174195,0,0,0,1,1,1,True,11818,-1.0
11827,2021-05-03 18:00:00,18,1,MARKUP,5,A,1772.05906,1753.770094658073,1817.7814733548175,18.288965341926996,4.619810683853751,0,1,0,1,1,1,True,11851,0.9828954201820763
11840,2021-05-04 08:00:00,8,1,MARKUP,4,B,1777.10194,1762.6271261745474,1813.2889745636317,14.474813825452657,3.225747650905096,0,1,0,1,0,1,True,11850,0.5
11886,2021-05-06 08:00:00,8,1,MARKUP,6,A+,1781.3554199999999,1768.6128618673838,1813.21181533154,12.742558132616068,3.4742762652322554,0,1,1,1,1,1,False,-1,
11898,2021-05-06 20:00:00,20,1,MARKUP,5,A,1788.5905,1767.9382511766075,1840.2211220584813,20.652248823392483,4.823497646784889,0,1,0,1,1,1,False,-1,
11910,2021-05-07 09:00:00,9,1,MARKUP,5,A,1790.18344,1768.4594209813124,1844.493487546719,21.724019018687613,3.7811580373750204,0,1,0,1,1,1,False,-1,
11932,2021-05-10 08:00:00,8,1,MARKUP,6,A+,1804.91658,1778.7846561449257,1870.2463896376858,26.13192385507432,4.7506877101484495,0,1,1,1,1,1,False,-1,
11944,2021-05-10 20:00:00,20,1,MARKUP,3,C,1809.89994,1785.5070088240377,1870.882267939906,24.392931175962303,4.725982351924312,0,0,0,0,1,1,False,-1,
11956,2021-05-11 09:00:00,9,1,MARKUP,3,C,1825.3190399999999,1810.8656901120812,1861.4524147197965,14.453349887918648,3.9086197758374577,0,0,0,0,1,1,True,11963,0.757970848769628
11985,2021-05-12 15:00:00,15,1,MARKUP,5,A,1828.55118,1815.6787086254337,1860.7323584364153,12.872471374566203,4.742582749132403,0,1,1,0,1,1,True,11986,0.5
12025,2021-05-14 09:00:00,9,1,MARKUP,5,A,1822.07944,1806.4894826697075,1861.054333325731,15.589957330292464,4.501034660585181,0,1,1,1,0,1,False,-1,
12047,2021-05-17 08:00:00,8,1,MARKUP,6,A+,1826.5679400000001,1806.6886777396126,1876.266095650969,19.879262260387577,4.102644520774909,0,1,1,1,1,1,False,-1,
12059,2021-05-17 20:00:00,20,1,MARKUP,5,A,1831.56068,1806.4069152450652,1894.4450918873372,25.153764754934855,4.6661695098697376,0,1,0,1,1,1,False,-1,
12071,2021-05-18 09:00:00,9,1,MARKUP,6,A+,1840.39002,1817.7850790708897,1896.902372322776,22.6049409291104,3.86984185822069,0,1,1,1,1,1,False,-1,
12093,2021-05-19 08:00:00,8,1,MARKUP,5,A,1850.9588999999999,1834.3231823950268,1892.5481940124323,16.635717604973024,3.5136352099463632,0,1,1,0,1,1,False,-1,
